player_id,name,ranking,weight,position,height,country_code,birthdate,team_id
p90661,Jenson Phillip,,62.0,Middle-blocker,187.0,GD,3/26/1982,
p90662,Jonell Phillip,,76.0,Outside Hitter,180.0,GD,6/20/1994,
p90663,Jonathan Sargeant,,72.0,Opposite,182.0,GD,10/22/1994,
p90664,Peter Telesford,,70.0,Libero,182.0,GD,7/30/1977,
p90665,Dwayne Walcott,,69.0,Outside Hitter,182.0,GD,2/15/1998,
p90666,Shevron Caine,,58.0,Setter,173.0,VC,10/29/1997,
p90667,Cluevvan Cumberbatch,,81.0,Middle-blocker,192.0,VC,8/16/1988,
p90668,Marlon Cupid,,76.0,Libero,168.0,VC,7/14/1993,
p90669,Maxian Dublin,,55.0,Outside Hitter,193.0,VC,3/23/1999,
p9067,Andrzej Woś,,,Middle-blocker,198.0,PL,1/1/1956,t2446
p90670,Asmond Franklyn,,80.0,Outside Hitter,172.0,VC,3/6/1998,
p90671,Leonardo Franklyn,,52.0,Opposite,188.0,VC,7/22/1998,
p90672,Ronaldo Franklyn,,72.0,Opposite,196.0,VC,7/31/1998,
p90673,Jarry Harvey,,47.0,Setter,176.0,VC,11/24/1998,
p90674,Bevin Henry,,45.0,Libero,172.0,VC,10/12/1998,
p90675,Kemaul Lee,,67.0,Middle-blocker,194.0,VC,10/2/1990,
p90676,Jad Martin,,68.0,Libero,170.0,VC,11/15/1997,
p90677,Deandre Quashie,,73.0,Middle-blocker,191.0,VC,4/23/1999,
p90678,Jahmal Small,,71.0,Setter,175.0,VC,1/29/1995,
p90679,Vivian Smart,,46.0,Middle-blocker,193.0,VC,9/28/1997,
p9068,Włodzimierz Buczyński,,,Outside Hitter,194.0,PL,1/1/1956,t3696
p90680,Brendon Smart,,72.0,Middle-blocker,195.0,VC,10/5/1995,
p90681,Marcus Thomas,,82.0,Middle-blocker,188.0,VC,7/31/1998,
p90682,Delshun Welcome,,68.0,Outside Hitter,181.0,VC,8/15/1998,
p90683,Marlon Williams,,66.0,Libero,168.0,VC,9/22/1973,
p90685,Ronald Bruino,,95.0,Middle-blocker,191.0,DM,4/6/1983,
p90686,Ithoma James,,72.0,Libero,174.0,DM,9/2/1988,
p90687,Chase Lawrence,,77.0,Outside Hitter,188.0,DM,8/26/1988,
p90688,John Lawrence,,70.0,Setter,175.0,DM,10/2/1980,
p90689,Lincoln Rivière,,82.0,Middle-blocker,183.0,DM,2/6/1991,
p9069,Waldemar Krawczyk,,,Middle-blocker,199.0,PL,1/1/1956,t1548
p90690,Ray Robinson,,87.0,Setter,177.0,DM,5/15/1980,
p90691,Julian Seraphine,,74.0,Libero,181.0,DM,7/20/1981,
p90692,Reginald Thomas,,95.0,Middle-blocker,187.0,DM,1/23/1973,
p90693,Everson Browne,,81.0,Middle-blocker,155.0,KN,2/26/1983,
p90694,Steadroy Collins,,95.0,Middle-blocker,188.0,KN,7/14/1974,
p90695,Lancret Davis,,86.0,Middle-blocker,183.0,KN,1/14/1973,
p907,Patryk Napiórkowski,,93.0,Opposite,201.0,PL,12/13/1995,t5100
p9070,Bogusław Walczak,,,Setter,185.0,PL,1/1/1956,t1413
p90700,Yakup Nuri Altin,,62.0,Setter,184.0,TR,8/25/1997,
p90702,Matthew James,,73.0,Setter,156.0,KN,5/8/1977,
p90703,Ranciato Jeffers,,90.0,Middle-blocker,195.0,KN,3/4/1996,
p90704,Rohan Jeffers,,86.0,Outside Hitter,155.0,KN,9/17/1990,
p90705,Jason Liburd,,84.0,Opposite,190.0,KN,6/28/1973,
p90706,Percival Kemoroy,,75.0,Libero,175.0,KN,2/15/1982,
p90707,Sebastián Arvelo,,79.0,Libero,183.0,PR,3/10/1999,
p90708,Fernando Barrón,,88.0,Outside Hitter,191.0,PR,11/18/1985,t1761
p90709,Bólivar Bermúdez,,,Outside Hitter,,PR,,t1601
p9071,Mirosław Porosa,,,Setter,188.0,PL,1/1/1956,t3697
p90710,Christopher Berríos,,,Outside Hitter,,PR,,t1517
p90711,Néstor Bracero,,,Outside Hitter,,PR,,t1554
p90712,Reyli Calderón,,,Outside Hitter,,PR,1/4/1990,t1403
p90713,Odimar Cancel,,,Middle-blocker,,PR,,t1403
p90714,Angel Cancel,,,Middle-blocker,,PR,,
p90715,Luis Candelario,,,Middle-blocker,,PR,11/11/1988,t2637
p90716,Alexis Colón,,76.0,Middle-blocker,191.0,PR,5/30/1990,t1531
p90717,Carlos Concepción,,,Outside Hitter,,PR,,t1761
p90718,Victor Cosme,,,Libero,,PR,11/8/1989,t1531
p90719,Andrés Cruz,,,Outside Hitter,,PR,,t1601
p9072,Bronisław Jeżewski,6265.0,,Setter,186.0,PL,1/1/1956,
p90722,Jassiel Cruz,,,Middle-blocker,,PR,5/9/1996,t1531
p90723,Arner De Jesús,,,Middle-blocker,,PR,7/30/1990,t1517
p90724,Alvaro Delugo,,,Opposite,,PR,,
p90725,Ricardo Díaz,,,Outside Hitter,,PR,,t5630
p90726,Derwin Flores,,,Middle-blocker,,PR,,t1601
p90727,José Andrés González,,,Libero,,PR,,t1402
p90728,Víctor González,,,Outside Hitter,,PR,6/23/1993,t1517
p90729,Domingo González,,,Outside Hitter,189.0,PR,1/29/1990,t1601
p9073,Leszek Sadowski,,,Middle-blocker,196.0,PL,1/1/1956,t2446
p90731,Eduardo Hernández,,,Outside Hitter,183.0,PR,10/22/1990,t1403
p90732,Eddiel Hernández,,,Outside Hitter,,PR,,t2637
p90733,Joseph Irizarry,,,Middle-blocker,193.0,PR,4/29/1996,
p90734,Eli Irizarry,,78.0,Opposite,182.0,PR,1/28/1999,
p90735,Javier Jiménez,,,Outside Hitter,,PR,12/14/1992,t5630
p90736,Dimar López,,78.0,Outside Hitter,196.0,PR,8/23/1986,t1531
p90737,José Ramón López,,,Outside Hitter,,PR,,t5630
p90738,Rubén Martínez,,,Libero,,PR,,t1554
p90739,Angel Matías,,,Libero,,PR,7/30/1976,t1402
p9074,Jerzy Pelc,,,Setter,182.0,PL,1/1/1956,t2446
p90740,Gustavo Mejía,,,Outside Hitter,,PR,,t1554
p90741,Rafael Meléndez,,,Setter,,PR,7/19/1990,t5630
p90742,David Menéndez,,87.0,Middle-blocker,189.0,PR,2/22/1988,t1761
p90745,Rodolfo Cortez,,,Middle-blocker,,CL,,
p90746,Martin Vivar,,,Outside Hitter,,CL,,
p90747,Martin Vivar,,,Outside Hitter,,CL,,
p90748,Nicolai Olivero,,87.0,Opposite,189.0,CO,,
p90749,Yiğitcan Yılmaz,,68.0,Libero,173.0,TR,,t3005
p9075,Jerzy Tamowicz,,,Outside Hitter,185.0,PL,1/1/1956,
p90752,Juan Miranda,,,Setter,,PR,,t1517
p90753,Amaury Miranda,,,Setter,,PR,6/19/1996,t1531
p90754,Saúl Morales,,,Libero,,PR,,t1554
p90755,Ricardo Muratti,,81.0,Libero,178.0,PR,1/25/1999,
p90756,Anthony Negrón,,,Middle-blocker,,PR,,t1761
p90757,Diego Ortiz,,,Setter,,PR,,t1402
p90758,Roberto Ortiz,,,Libero,,PR,,t1761
p90759,Jorge Otero,,,Outside Hitter,,PR,,t1761
p9076,Jerzy Szeliga,,,Outside Hitter,189.0,PL,1/1/1956,t1605
p90760,Luis Pabón,,,Outside Hitter,,PR,,t2637
p90761,José Pagán,,,Outside Hitter,,PR,1/17/1995,t2637
p90762,Iván Pérez,,86.0,Outside Hitter,190.0,PR,2/13/1985,t1501
p90763,Gianvictor Pérez,,82.0,Outside Hitter,182.0,PR,12/17/1999,
p90764,Roberto Pérez,,,Outside Hitter,191.0,PR,4/28/1995,t1601
p90765,Randy Ramírez,,,Setter,190.0,PR,1/29/1992,t8068
p90766,Erick Ramos,,,Outside Hitter,,PR,3/16/1996,t1531
p90767,Angel Rivera Bernardi,,78.0,Middle-blocker,188.0,PR,5/12/1992,t1554
p90768,Wilbert Rivera,,,Setter,,PR,,t1531
p90769,José Rivera,,,Middle-blocker,,PR,11/9/1981,t5630
p9077,Marek Jankowiak,,,Outside Hitter,186.0,PL,1/1/1956,t3697
p90770,Héctor Rivera,,,Outside Hitter,,PR,,t1517
p90771,Abdiel Rivera,,,Setter,,PR,4/13/1995,t1761
p90772,Alexander Robles,,,Outside Hitter,,PR,10/22/1989,t1761
p90773,Sebastián Rodríguez,,81.0,Setter,190.0,PR,1/8/2001,
p90774,Josean Rodríguez,,,Middle-blocker,,PR,,t1402
p90775,Angel Rodríguez,,,Setter,,PR,,t1403
p90776,Lewis Rodríguez,,,Setter,,PR,,t2637
p90778,Guillermo Rodríguez,,,Setter,,PR,6/16/1992,t1554
p90779,Fabián Rohena,,,Middle-blocker,,PR,1/5/1994,t1517
p9078,Janusz Kochanowski,,,Middle-blocker,195.0,PL,1/1/1956,t3697
p90780,Carlos Rondón,,,Outside Hitter,,PR,12/30/1991,t1403
p90781,Pedro Rosario,,68.0,Opposite,185.0,PR,5/18/1994,
p90782,Nesty Solivan,,,Outside Hitter,190.0,PR,12/11/1996,t1430
p90783,Josué Suárez,,,Setter,,PR,6/5/1992,t1403
p90784,Christian Torres,,88.0,Setter,190.0,PR,8/2/1993,t1601
p90785,Juan Varona,,,Libero,175.0,PR,,t4596
p90786,Xavier Vega,,,Libero,,PR,,t1554
p90787,Luis Vega,,,Outside Hitter,185.0,PR,4/19/1996,t1435
p90788,Michael Williams,,,Middle-blocker,,PR,10/19/1991,t1403
p9079,Romuald Pogoda,5645.0,,Setter,185.0,PL,1/1/1956,
p90792,Max Heppell,,86.0,Outside Hitter,193.0,CA,10/9/1999,t4561
p908,Patryk Strzeżek,3664.0,98.0,Opposite,202.0,PL,11/19/1989,t1477
p9080,Zbigniew Woźny,,,Middle-blocker,197.0,PL,1/1/1956,t1654
p90808,Devounte Bennett,,69.0,Middle-blocker,196.0,JM,6/30/1999,
p90809,Mark Blake,,89.0,Middle-blocker,196.0,JM,1/17/1997,
p9081,Lech Łasko,1053.0,,Middle-blocker,199.0,PL,6/2/1956,t4443
p90810,Gerard Herranz,,76.0,Middle-blocker,184.0,ES,5/18/1996,
p90811,Ricardo Chong,,66.0,Libero,171.0,JM,3/18/1978,
p90812,Clifton Clarke,,88.0,Libero,194.0,JM,11/24/2000,
p90813,O'Neil Dailey,,61.0,Opposite,172.0,JM,1/24/2000,
p90814,Javarie James,,75.0,Middle-blocker,195.0,JM,5/4/2000,
p90815,Andrew Jones,,81.0,Outside Hitter,186.0,JM,8/13/1999,t8002
p90816,Mark Lewis,,86.0,Opposite,198.0,JM,10/20/1980,
p90817,Safon Manning,,68.0,Outside Hitter,182.0,JM,10/1/1999,
p90818,Jermaine Matthews,,75.0,Outside Hitter,185.0,JM,11/26/1999,
p90819,Andrea McLean,,80.0,Setter,187.0,JM,1/19/1980,
p9082,Jacek Skrok TOP 500,,,Outside Hitter,193.0,PL,9/3/1956,
p90820,Delford Morgan,,80.0,Outside Hitter,183.0,JM,2/26/1984,
p90821,Parish Offer,,,Outside Hitter,194.0,JM,9/20/1984,
p90822,Richard Reynolds,,88.0,Middle-blocker,194.0,JM,2/10/1981,
p90823,Donovan Richards,,,Middle-blocker,,JM,11/15/1970,
p90824,Errol Smith,,90.0,Setter,171.0,JM,4/25/1981,
p90825,Daunte Smith,,75.0,Outside Hitter,183.0,JM,7/14/2000,
p90826,Conaradio Taylor,,86.0,Libero,174.0,JM,6/15/1980,
p90827,Jovan Thomas,,90.0,Opposite,186.0,JM,2/2/1999,
p90828,Shamar Thomas,,77.0,Setter,178.0,JM,6/12/2000,
p90829,Ngozi Thompson,,94.0,Middle-blocker,189.0,JM,8/12/2001,
p9083,Jacek Gagacki,,,Middle-blocker,197.0,PL,1/1/1957,
p90830,Christopher Walters,,74.0,Setter,183.0,JM,12/25/1990,
p90831,Rick Webb,,85.0,Outside Hitter,197.0,JM,8/3/1994,
p90832,Marlon Williams,,60.0,Libero,160.0,JM,12/28/1983,
p90833,Dany Wilson,,93.0,Outside Hitter,193.0,JM,12/10/1982,
p9084,Adam Klimecki,,,Outside Hitter,190.0,PL,1/1/1957,t1350
p90845,Rod Walsh,,95.0,Setter,195.0,CA,7/18/1961,t18545
p90846,Brian Rourke,,,Setter,,CA,,
p9085,Andrzej Listopad,,,Middle-blocker,193.0,PL,1/1/1957,t1350
p90850,Khaled Adel,4480.0,98.0,Middle-blocker,200.0,EG,11/29/1996,t13066
p90852,Joon-Young Lee,,,Middle-blocker,198.0,KR,7/4/2003,t16893
p90854,Mugabo Jado,,,Setter,,RW,,
p90857,Henry Ap'e,,94.0,Libero,180.0,NZ,6/23/1999,
p90858,Peter Baber,,95.0,Libero,191.0,NZ,10/15/1976,t11368
p90859,Miroslav Dragutinović,,,Outside Hitter,,DE,1/24/1979,t3717
p9086,Witold Lewicki,5910.0,,Middle-blocker,199.0,PL,1/1/1957,t1805
p90860,Goran Iliev,,,Middle-blocker,200.0,MK,3/7/1972,t2410
p90861,Milan Kocián,,,Universal,,SK,11/25/1962,t2410
p90862,Sascha Mouschauer,,,Universal,,DE,6/27/1967,t2410
p90863,Sascha Philipp,,,Outside Hitter,,DE,8/15/1979,t2410
p90864,Peter Nogueira Schmid,,,Outside Hitter,186.0,,11/25/1985,t3644
p90865,Luca Sebastian Wanek,,80.0,Setter,190.0,DE,1/7/1995,t3644
p90867,Jarno Timmermann,,,Outside Hitter,,DE,,t2410
p90868,Peter Valentík,,,Outside Hitter,,SK,5/13/1968,t2410
p9087,Leszek Górny,,,Setter,187.0,PL,1/1/1957,t1548
p90870,Thomas Reid,,75.0,Libero,180.0,NZ,3/4/1996,
p9088,Marek Królikowski,,,Outside Hitter,190.0,PL,1/1/1957,
p90881,Karol Jurkowski,,85.0,Middle-blocker,198.0,PL,7/19/1998,t5119
p90882,Mehmet Efe Soylu,,74.0,Setter,180.0,TR,5/23/2000,t19207
p90883,Bruno Osses,,,Libero,,CL,,
p9089,Jerzy Pietrucik,3986.0,,Outside Hitter,190.0,PL,1/1/1957,t1605
p90899,Joris Reiber,,81.0,Outside Hitter,185.0,DE,12/10/2002,
p909,Patryk Szczurek,5658.0,91.0,Setter,193.0,PL,2/6/1991,
p9090,Ireneusz Górski,5408.0,,Setter,185.0,PL,1/1/1957,t5702
p90900,роман волянюк,,,Outside Hitter,,UA,,
p90905,Alexander Ruiz,,,Universal,,VE,,
p90908,Ismaël Sidi,,75.0,Outside Hitter,186.0,FR,3/10/2003,t1333
p9091,Bogdan Prus,6762.0,,Middle-blocker,199.0,PL,1/1/1957,t1654
p90912,Muhammet Can Sancaklı,,,,,TR,5/30/1997,t2554
p9092,Marek Adamczyk,,,Setter,184.0,PL,1/1/1957,t3686
p90923,Mateusz Michalak,,85.0,Outside Hitter,190.0,PL,12/10/2000,t15786
p9093,Ryszard Męczyński,,,Middle-blocker,193.0,PL,1/1/1957,t3686
p9094,Cezary Nowotka,6962.0,,Setter,182.0,PL,1/1/1957,
p9095,Waldemar Mieczkowski,3524.0,,Middle-blocker,196.0,PL,1/1/1957,
p90958,Christophe Blanc,4293.0,,Universal,190.0,FR,,t4067
p9096,Jerzy Kwaśniewski,,,Outside Hitter,186.0,PL,1/1/1957,t1548
p90961,Valeriu Braicov,,83.0,Outside Hitter,194.0,,,
p90963,Maxim Cojocariu,,93.0,Setter,193.0,,5/16/1995,
p90965,Constantin Lupu,,74.0,Setter,185.0,,,
p90966,Iurie Pantiri,,95.0,Opposite,200.0,,4/16/1986,t12287
p90969,Anatolii Rosco,,72.0,Libero,183.0,,6/2/1985,
p9097,Krzysztof Rzepecki,6859.0,,Outside Hitter,188.0,PL,1/1/1957,t1605
p90970,Andrei Sănduţă,,92.0,Middle-blocker,201.0,,11/26/1980,t2361
p90971,Alexandr Sceglov,,73.0,Libero,185.0,,10/28/1986,t2877
p90972,Denis Sinţov,6148.0,86.0,Outside Hitter,194.0,,12/9/1980,t2877
p90973,Andrei Tcacenco,1064.0,,Outside Hitter,203.0,,12/26/1975,t1594
p90974,Dumitru Tucov,,90.0,Opposite,198.0,,5/19/1989,t1824
p90975,Dimitri Viazovskii,,,Outside Hitter,195.0,,11/11/1985,
p90976,Roland Babanyecz,,90.0,Middle-blocker,198.0,HU,6/4/1991,
p90977,Péter Baji,,,Libero,188.0,HU,11/30/1997,t4252
p90978,Adorján Bakács,,,Middle-blocker,180.0,HU,,t4253
p90979,Marcell Balogh,,,Setter,184.0,HU,5/8/2000,t4249
p9098,Leszek Nowiński,,,Outside Hitter,190.0,PL,1/1/1957,t3686
p90980,István Bánhegyi,2179.0,96.0,Middle-blocker,202.0,HU,2/17/1974,
p90981,Bertalan Barna,,,Outside Hitter,190.0,HU,,t4253
p90982,Csaba Batári,,70.0,Libero,183.0,HU,2/10/1997,t1498
p90983,Gergő Béke,,,Middle-blocker,198.0,HU,,t4253
p90984,Attila Bitó,,72.0,Setter,191.0,HU,9/15/1991,t3728
p90985,Róbert Bojti,,80.0,Libero,185.0,HU,5/20/1986,t3728
p90986,Elek Bokor,,102.0,Outside Hitter,193.0,HU,12/1/1985,t1957
p90987,Tamás Bondor,,72.0,Outside Hitter,187.0,HU,6/11/1987,t3728
p90988,Miklós Buzási,,82.0,Setter,190.0,HU,12/31/1991,t4250
p90989,Patrick Coulibaly,,70.0,Libero,185.0,HU,9/24/1997,
p9099,Tomasz Puchalski,,,Middle-blocker,199.0,PL,1/1/1957,
p90990,Bernát Csala,4609.0,77.0,Middle-blocker,200.0,HU,6/29/1988,
p90991,Dániel Csányi,7051.0,82.0,Outside Hitter,193.0,HU,8/24/1991,t3728
p90992,Tamás Dániel,,92.0,Middle-blocker,207.0,HU,6/27/1991,t1498
p90993,Csaba Csendes,,83.0,Middle-blocker,190.0,HU,3/5/2002,t4251
p90994,Gábor Csikós,6020.0,100.0,Outside Hitter,199.0,HU,3/5/1973,t3728
p90995,János Csizmadia,,,Opposite,203.0,HU,,
p90996,Gábor Cziczó,6139.0,,Middle-blocker,208.0,HU,2/1/1986,t1957
p90997,Mihály Czintula,,,Outside Hitter,192.0,HU,9/24/1986,
p90998,László Damsits,,84.0,Middle-blocker,190.0,HU,2/14/2000,t5452
p90999,András Demeter,,,Outside Hitter,184.0,HU,7/24/1988,t4252
p91,Sam Deroo TOP 500,332.0,101.0,Outside Hitter,203.0,BE,4/29/1992,t1470
p910,Paweł Adamajtis,6529.0,86.0,Opposite,198.0,PL,8/30/1990,
p9100,Dariusz Czaplicki,,,Middle-blocker,195.0,PL,1/1/1957,t3696
p91000,Attila Dolgos,,,Setter,178.0,HU,12/11/1986,t4252
p91001,Lajos Dömötör,5741.0,80.0,Libero,185.0,HU,5/13/1988,t1498
p91002,Lajos Dorcsák,5354.0,92.0,Middle-blocker,199.0,HU,1/7/1991,t1526
p91003,Milán Erki,,75.0,Outside Hitter,194.0,HU,8/4/1994,t4250
p91004,Róbert Farkas,,71.0,Libero,182.0,HU,6/21/1999,t4248
p91005,Zsolt Fazekas,,74.0,Libero,179.0,HU,5/25/1994,t1526
p91006,Adam Finster,,71.0,Outside Hitter,186.0,HU,9/30/2001,
p91007,Norbert Fülöp,,72.0,Setter,190.0,HU,7/8/1987,t3728
p91008,Péter Gazsi,,94.0,Middle-blocker,184.0,HU,12/11/1971,t5452
p91009,Samu Gelencsér,,,Outside Hitter,190.0,HU,4/3/1991,
p9101,Wiesław Czerw,,,Setter,182.0,PL,1/1/1957,t1548
p91010,Péter Germuska,,,Outside Hitter,189.0,HU,,
p91011,Adam Gulyás,,101.0,Middle-blocker,200.0,HU,8/25/1989,t1957
p91012,Richárd Guzmics,,76.0,Setter,193.0,HU,7/5/1997,t5452
p91013,Krisztián Halász,,77.0,Middle-blocker,182.0,HU,9/4/1980,t5452
p91014,Zsolt Hatvany,,,Setter,193.0,HU,1/25/1989,t1467
p91015,Akos Hoboth,6797.0,,Middle-blocker,199.0,HU,11/11/1987,t1498
p91016,Zsolt Hoffart,,85.0,Middle-blocker,196.0,HU,2/12/1983,t1526
p91017,Dániel Horváth,5740.0,,Outside Hitter,198.0,HU,12/29/1985,
p91018,Gergő Illés,,,Libero,,HU,,t4250
p91019,Péter Jahn,,90.0,Opposite,203.0,HU,4/22/1987,
p9102,Ilmars Naglis,,,Setter,190.0,LV,1/1/1957,t1358
p91020,Róbert Jantovics,5849.0,90.0,Outside Hitter,186.0,HU,3/31/1974,
p91021,Jan Johansson,,,Middle-blocker,204.0,HU,,t4272
p91022,Dávid Kasza,,67.0,Setter,180.0,HU,9/21/2001,
p91023,Zoltán Kaszás,,,Libero,182.0,HU,5/24/1985,t4252
p91026,Norbert Kholmann,,80.0,Middle-blocker,203.0,HU,3/13/1997,
p91027,Zsolt Király,,,Middle-blocker,196.0,HU,,
p91028,Gergely Kiss,,,Outside Hitter,188.0,HU,,
p91029,Dávid Kiss,,,Libero,181.0,HU,,t4253
p9103,Grzegorz Gacek,7004.0,,Outside Hitter,186.0,PL,1/1/1957,t1654
p91031,Tamás Kun,,,Setter,183.0,HU,,t4253
p91032,Mátyás Kunert,,70.0,Outside Hitter,187.0,HU,5/24/1993,t4247
p91033,Gergő Kusnyér,,,Outside Hitter,185.0,HU,,t4253
p91034,Iván Laszczik,2314.0,78.0,Setter,187.0,HU,3/3/1982,t1498
p91035,László Lehóczky,,,Setter,189.0,HU,11/22/1983,t1957
p91038,Seini Omar,,,Outside Hitter,,NE,,
p9104,Robert Madej,,,Outside Hitter,185.0,PL,1/1/1957,
p91040,Gergő Lehóczky,,,Setter,189.0,HU,,
p91041,Péter Leiner,,76.0,Middle-blocker,194.0,HU,,t4254
p91042,Tamás Lengyel,,,Libero,,HU,,t4254
p91043,Károly Lesznyik,7080.0,91.0,Opposite,199.0,HU,7/16/1991,t1498
p91044,Péter Lónárt,,87.0,Opposite,196.0,HU,3/27/1987,
p91045,Zoltán Macsa,,,Setter,189.0,HU,,
p91046,Máté Madár,,72.0,Libero,181.0,HU,6/20/1997,
p91047,Zoltán Makhult,,85.0,Middle-blocker,192.0,HU,10/8/1977,t3728
p91048,Péter Melicher,,95.0,Middle-blocker,196.0,HU,,t1526
p91049,István Molnár,,95.0,Middle-blocker,197.0,HU,11/20/1984,
p9105,Wojciech Fabiańczyk,2505.0,,Middle-blocker,199.0,PL,1/1/1957,t1605
p91050,Ferenc Nagy,,90.0,Middle-blocker,200.0,HU,4/30/1979,t3728
p91051,Attila Nagy,,,Middle-blocker,190.0,HU,,t4253
p91052,Gergő Náhol,,82.0,Setter,187.0,HU,5/22/1998,t5452
p91053,Gergely Németh,,86.0,Libero,190.0,HU,7/14/1983,
p91054,Gábor Neukum,,75.0,Outside Hitter,187.0,HU,9/8/1993,t5452
p91055,Roland Ohidi,,74.0,Middle-blocker,186.0,HU,6/7/2001,t4250
p91056,Olivér Oltványi,,84.0,Outside Hitter,193.0,HU,2/11/1991,t3728
p91057,Adam Orosz,,,Middle-blocker,197.0,HU,,
p91058,Gergő Pallós,,,Setter,182.0,HU,,t4253
p91059,Máté Pavlényi,,92.0,Opposite,198.0,HU,8/26/1997,t1498
p9106,Michał Sieradzki,,,Setter,184.0,PL,1/1/1957,
p91060,Bálint Pénzes,,90.0,Opposite,190.0,HU,7/20/1990,
p91061,Csaba Péter,,85.0,Middle-blocker,190.0,HU,1/17/1985,t3728
p91062,Gábor Petheő,3841.0,86.0,Middle-blocker,193.0,HU,3/14/1971,t3728
p91063,Donát Pozsgai,,,Setter,185.0,HU,1/11/2000,t4252
p91064,Róbert Rapi,7238.0,85.0,Outside Hitter,196.0,HU,11/27/1982,
p91065,Bálint Selmi,,,Outside Hitter,185.0,HU,8/31/1996,t4252
p91066,Gergő Simon,,,Outside Hitter,182.0,HU,6/4/1999,t4252
p91067,István Somodi,5868.0,95.0,Middle-blocker,197.0,HU,10/2/1972,
p91068,Norbert Soós,,84.0,Middle-blocker,198.0,HU,4/28/1997,t4252
p91069,András Soós,,,Middle-blocker,194.0,HU,8/21/1990,t4252
p9107,Witold Skrzyniarz,,,Setter,179.0,PL,1/1/1957,t1548
p91072,Dzsino Fekete,,,Libero,,HU,,
p9108,Jan Miruk,5790.0,,Middle-blocker,195.0,PL,1/1/1957,
p91081,Stefano Baldoni,,93.0,Universal,187.0,IT,3/20/1972,t16679
p91083,Krisztián Stefanovics,,,Middle-blocker,200.0,HU,6/13/1993,t5452
p91084,Florián Stoica,,77.0,Middle-blocker,190.0,HU,1/2/1980,t3728
p91085,Tamás Storcz,,,Middle-blocker,190.0,HU,8/2/1975,t4252
p91086,Gyula Strezeneczki,,84.0,Setter,186.0,HU,1/17/1967,t3728
p91087,Tamás Szabó,4534.0,70.0,Libero,180.0,HU,4/30/1982,
p91088,Péter Szabó,,70.0,Libero,191.0,HU,4/6/1998,t4251
p91089,Szilárd Szalai,,,Outside Hitter,198.0,HU,1/27/1996,t4252
p9109,Zbigniew Madoński,,,Middle-blocker,195.0,PL,1/1/1957,t3697
p91090,Balázs Szántai,5042.0,,Libero,188.0,HU,12/4/1984,t1957
p91091,Dávid Szappanos,,68.0,Outside Hitter,185.0,HU,9/11/1992,
p91092,Máté Szappanos,,78.0,Outside Hitter,191.0,HU,5/15/1990,
p91093,Máté Szathmári,,92.0,Middle-blocker,206.0,HU,8/18/1991,
p91094,Zoltán Szőke,,71.0,Libero,181.0,HU,6/22/2000,t5452
p91095,Akos Szűcs,,,Setter,190.0,HU,,t1467
p91096,Olivér Tajti,,71.0,Opposite,187.0,HU,3/10/2001,t1467
p91097,László Takács,,80.0,Outside Hitter,192.0,HU,1/11/1985,
p91098,Milán Takács,,58.0,Libero,170.0,HU,11/8/2000,
p91099,Ferenc Takó,,78.0,Outside Hitter,191.0,HU,2/16/1981,t3728
p911,Paweł Kaczorowski,,93.0,Outside Hitter,200.0,PL,1/23/1987,t1605
p9110,Ryszard Gibaszek,,,Outside Hitter,191.0,PL,1/1/1957,t3697
p91100,István Tamási,,87.0,Outside Hitter,185.0,HU,11/26/1989,
p91101,Akos István,,70.0,Libero,186.0,HU,8/25/1996,t4251
p91102,Szabolcs Tar,,77.0,Outside Hitter,190.0,HU,5/12/1997,t4247
p91103,Zsolt Tari,,100.0,Outside Hitter,183.0,HU,12/1/1970,
p91104,Tamás Tigyi,,73.0,Middle-blocker,202.0,HU,9/19/1995,t4250
p91105,Roland Török,7248.0,74.0,Setter,191.0,HU,2/15/1995,t4250
p91106,Szabolcs Török,,75.0,Setter,191.0,HU,,t1526
p91107,Zoltán Trenka,,88.0,Outside Hitter,191.0,HU,6/4/1977,t3728
p91108,Balázs Tursics,,,Middle-blocker,200.0,HU,5/31/1998,t4252
p91109,Tamás Vajda,4820.0,93.0,Middle-blocker,200.0,HU,8/13/1993,t1498
p9111,Wiesław Ryszkowski,5655.0,,Outside Hitter,191.0,PL,1/1/1957,
p91110,Dominik Varga,,,Libero,180.0,HU,11/13/1998,t4247
p91111,Gábor Várhalmi,,,Middle-blocker,207.0,HU,2/2/1997,t4252
p91112,Arnau Min,,,Outside Hitter,,ES,,
p9112,Leszek Niechciał,,,Setter,188.0,PL,1/1/1957,
p9113,Antoni Rubiś,,,Outside Hitter,188.0,PL,1/1/1957,t1548
p91133,Michael Beizaga,,56.0,Outside Hitter,174.0,,,
p91134,Joaquin Moyano,,,Middle-blocker,,AR,,
p91138,Máté Vocskó,,72.0,Setter,180.0,HU,11/2/1984,t1526
p9114,Adam Maślanka,,,Setter,186.0,PL,1/1/1957,
p91148,Taha Işıldar,3324.0,82.0,Setter,190.0,TR,7/21/1997,t10460
p9115,Robert Malinowski,1783.0,,Setter,195.0,PL,3/1/1957,t1605
p9116,Włodzimierz Nalazek TOP 1000,704.0,,Middle-blocker,200.0,PL,4/10/1957,
p9117,Ireneusz Mazur TOP 500,,,,,PL,7/13/1957,t5670
p9118,Zdzisław Adamowicz,2367.0,,Middle-blocker,202.0,PL,9/5/1957,
p9119,Karol Janaszewski,,,,,PL,12/10/1957,
