first_name,last_name,weight,height,birth_date,team_id
Goran,Rakočević,0.0,0.0,,t8229
Gregor,Jerončič,0.0,201.0,6/23/1974,t2484
Sebastian,Mihăilescu TOP 1000,0.0,0.0,1/1/1927,t3581
Ivan,Radivojević,0.0,0.0,,
Antonio,Melissano,0.0,192.0,,
Iulian,Coiculescu,0.0,0.0,2/22/1973,
Marko,Tomašević,0.0,0.0,,
Sergiu,Stancu TOP 1000,97.0,204.0,8/4/1982,
Lucio,Tomasella (Tommy),0.0,0.0,5/17/1985,
Nebojsa,Januzovic,93.0,199.0,2/8/1988,t5238
Melu,Manta,0.0,0.0,3/29/1946,
Fausto,Merlo,0.0,0.0,,
Predrag,Zucović (Zule) TOP 1000,0.0,0.0,9/12/1978,
Florin,Bălhăceanu,91.0,204.0,8/17/1981,t20903
Adriano,Brandimarte,0.0,192.0,10/16/1958,
Božidar,ović,0.0,0.0,7/2/1975,t14108
Alfredo,Argiro',0.0,0.0,,
Aleksandar,Boskovic,0.0,0.0,11/3/1975,
Marius,Macarie,0.0,0.0,,
Branislav,Djurić,0.0,0.0,,t1503
Robert,Tvardochlib,0.0,198.0,9/12/1970,
Giorgio,Sabbadin,0.0,0.0,11/22/1980,t14088
Boško,anojlović,0.0,0.0,,t10550
Cristina,Mihaela Zanfir,0.0,179.0,1/26/1980,
Matteo,Rovai,0.0,0.0,,
Nikola,Matijašević TOP 1000,0.0,181.0,7/5/1953,t1439
Dan,Gîrleanu,0.0,0.0,,
Francesco,Scollo,0.0,0.0,,
Miguel,Alvaro,0.0,0.0,,t10449
Carla,Santos,0.0,0.0,,
Aldo,Bendandi,0.0,185.0,12/24/1948,
Strahinja,Kozić TOP 1000,0.0,200.0,7/11/1970,t15639
Darnescu,Ciprian,0.0,0.0,,
Simone,Zucchi,0.0,190.0,8/22/1963,t7979
Srećko,ijatović,0.0,0.0,,
Stanislav,Savić,0.0,0.0,,t8241
Vittorio,Zappettini (Enzo),0.0,182.0,11/8/1930,
Alexandar,Senicic,0.0,0.0,,t1501
Andrea,Mordonini,0.0,0.0,,
Gheorghe,Ferariu,65.0,180.0,8/24/1936,
Pedro,Costa,0.0,0.0,,
Uroš,azović,0.0,0.0,,
Sérgio,oares (Serginho),0.0,0.0,,
Vasile-Bosi,Florin (Frake),0.0,0.0,9/30/1976,
Laslo,Lukač,0.0,0.0,,
Romeo,Lötei,85.0,199.0,4/26/1979,
João,ateus,0.0,0.0,,
Nikola,Milosavljević TOP 1000,0.0,0.0,10/3/1990,
Arlindo,Miranda,0.0,0.0,6/30/1981,
Diogo,Rodrigues,0.0,0.0,11/9/2000,t18534
Branislav,Rupnjak,0.0,0.0,,
Paulo,Pardalejo,0.0,0.0,,t6587
Vojislav,Pavlovic,0.0,0.0,,t4207
Gonçalo,irmo,0.0,0.0,,
Raquel,Teixeira,0.0,0.0,,
Marko,Ivković,0.0,0.0,,
Dobrica,Gavrilović,0.0,0.0,,t8227
Daniela,Gonçalves,0.0,0.0,,t20505
Tiago,Ribeiro,0.0,0.0,,
Boško,ačužić,0.0,0.0,8/2/1971,
André,rilo,0.0,0.0,,
André,andeias,0.0,0.0,4/11/2000,t21353
Marko,Stojanovic,0.0,186.0,4/3/1978,
André,á,0.0,0.0,7/8/1981,
Miloš,gnjatović,0.0,195.0,1/1/1984,t3064
Danijela,Marinković,0.0,0.0,,
Eldan,Novalić,85.0,187.0,1/1/1981,t1687
João,avier,0.0,0.0,,
Nicu,Armeanu,0.0,0.0,,
Stevan,Kokeza,82.0,180.0,1/30/1993,
Filip,Filipović,0.0,0.0,,t8244
Pedro,Teixeira,0.0,0.0,,t1502
Marius,Botea,0.0,0.0,,t1861
Augusto,Aniceto,0.0,0.0,,
Milenko,Marinkovic,0.0,0.0,2/14/1962,
Andjelka,Tijanić,0.0,0.0,,
Tibor,Szilagyi,0.0,0.0,11/11/1961,t2339
Milan,Bratić,0.0,0.0,3/31/1985,t1919
Igor,Žakić,0.0,0.0,,t1439
Paulo,Rocha,0.0,0.0,,
Nenad,Pajić,0.0,0.0,,t8241
Carlos,Louro,0.0,0.0,,t20287
Milan,Milošević,0.0,0.0,5/20/1988,t3064
Cristian,Chițigoi,0.0,195.0,9/4/1978,t3822
Christovão,avalcanti,0.0,0.0,1/16/1987,
Aleksandra,Mijajlović,0.0,0.0,5/16/1995,
Luis,Costa,0.0,0.0,6/16/1981,
Costinel,Stan,0.0,0.0,10/25/1953,
Davor,Ćuk,0.0,0.0,,
Sonja,Maksimović,0.0,185.0,,
Nuno,Fernandes,0.0,0.0,,
Fianu,Valeriu,0.0,0.0,,
Oscar,Barros,0.0,0.0,6/8/1964,
Jovo,Caković TOP 1000,0.0,198.0,8/6/1980,
Darko,Zakoč TOP 100,0.0,0.0,5/24/1963,
Frederico,Casimiro,0.0,0.0,11/29/1974,t2973
Stefan,Laković,0.0,0.0,,
Sofia,Gomes,0.0,0.0,7/11/2001,
Stevan,Ljubičić TOP 1000,0.0,0.0,,
Milorad,Krunić,0.0,0.0,3/9/1981,
Dragan,Tadić,0.0,0.0,,t8224
Svetlana,Simic,0.0,175.0,1/16/1986,
Francisco,Ferreira,0.0,0.0,,
Rade,Dačović,93.0,201.0,2/24/1978,t1699
Jelena,Blagojević,75.0,181.0,12/1/1988,
Predrag,Srećković,0.0,0.0,11/5/1967,
Milovan,Rakić,0.0,0.0,,
Vladan,šaraba,0.0,0.0,7/12/1990,
Viktor,Krevsel,0.0,0.0,,
Sanja,Tomašević,73.0,185.0,6/3/1980,
Ratko,Pavličević TOP 500,0.0,0.0,7/4/1965,
Srecko,Malovic,0.0,0.0,,
Vladislav,Mandić,0.0,199.0,9/28/1976,t2969
Zvonko,Nikolic,0.0,0.0,,t5768
Petar,Novaković,0.0,0.0,,t3064
Vladimir,Krsmanović,0.0,0.0,,t6030
Milan,Nikolić,0.0,0.0,,t10550
Marko,Narančić,97.0,206.0,7/25/1983,t14409
Željko,anasković,94.0,198.0,7/8/1967,
Marko,Simić,0.0,190.0,7/5/1981,
Ivan,Vojinović,0.0,0.0,,
Stanislava,Čortan Potkonjak,0.0,0.0,,
Nenad,Živanović,0.0,0.0,,t1751
Slobodan,Petrović,0.0,0.0,,
Ivan,Milenković,92.0,192.0,6/13/1982,
Stanko,Brašanac,0.0,0.0,,
Slobodan,Radivojević,0.0,0.0,3/29/1973,
Djordje,Pavićević,0.0,0.0,,
Sonja,Mojsilović Vujić,0.0,0.0,,
Duško,ikolić TOP 1000,0.0,0.0,4/26/1974,
Dragan,Đorđević (Đole),0.0,0.0,7/23/1973,t1301
Milan,Bajin,0.0,0.0,9/23/1980,t8232
Davor,Kordic,0.0,0.0,4/14/1976,
Nikola,Jugin,0.0,0.0,,t5238
Valerijan,Luka,0.0,0.0,,
Radovan,Dabić,0.0,0.0,,
Milan,Žarković (Mančo) TOP 1000,0.0,0.0,5/15/1962,t4846
Marija,Bučevac,0.0,0.0,2/24/1979,
Marjan,Nikolić,0.0,0.0,,t5051
Dragan,Nešić TOP 500,0.0,0.0,7/31/1970,
Aleksandar,Šipetić,0.0,0.0,,t8224
Branimir,Dejić,0.0,0.0,,t14410
Vladimir,Kapriš,0.0,0.0,5/29/1988,
Denis,Janka,0.0,0.0,1/16/1978,t4354
Ljubomir,Travica TOP 100,89.0,195.0,10/1/1954,t1481
Vladimir,Šarenac,0.0,0.0,5/27/1971,t5035
Marko,Stojanovic (Mare),84.0,186.0,6/15/1994,
Davor,Labas,83.0,193.0,3/1/1986,
Dušan,ateović,0.0,0.0,,
Petar,Živković,0.0,0.0,10/14/1984,t4007
Vlastimir,Vasiljević,0.0,0.0,,
Milorad,Kijac TOP 500,0.0,0.0,12/2/1948,
Siniša,ivak,0.0,0.0,,
Dragan,Mihailovic TOP 1000,0.0,0.0,,
Asmir,Džanković,0.0,0.0,,t1687
Marko,Zlatić,92.0,203.0,7/9/1979,t6016
Zoran,Bozic,0.0,0.0,,
Boban,Ilić,0.0,0.0,6/28/1974,
Mirsad,Eležović,0.0,0.0,9/9/1951,
Predrag,Boskovic,0.0,0.0,12/21/1978,
Aleksandar,Acevic,0.0,0.0,,
Ivica,Jevtić,100.0,199.0,7/26/1983,
Nemanja,Rozgić,0.0,0.0,,
Jelena,Cobanovic,49.0,167.0,9/3/1992,
Nedžad,smankač TOP 200,0.0,0.0,,t5238
Dragan,Bonić,0.0,0.0,9/29/1975,t2371
Samir,Oković,0.0,0.0,,t8228
Dejan,Stojković,0.0,0.0,,
Dusan,Kovacevic,0.0,0.0,6/8/1975,
Mladen,Teofilović,0.0,0.0,7/14/1988,
Uroš,ecman,0.0,199.0,11/10/1988,t1852
Dražen,aravinja,0.0,0.0,,t8240
Dimitri,Tošić,0.0,189.0,1/1/1996,t2870
Nataša,tojanović,0.0,0.0,,
Milos,Radojković,89.0,182.0,4/24/1989,t14624
Aleksandar,Djogatović,0.0,0.0,,
Arsenije,Protić,0.0,194.0,8/8/1990,t5767
Radomir,Velickovic,0.0,0.0,2/14/1951,t4208
Zoran,Pavlovic,0.0,0.0,9/5/1974,
Aleksandar,Vladisavljev TOP 500,0.0,0.0,,
Raško,ovanović,81.0,186.0,2/6/1992,t1439
Aleksandar,Vučetić,0.0,0.0,4/7/1991,t8225
Darko,Jančić,72.0,180.0,1/1/1989,t9741
Igor,Derikonjić,0.0,190.0,1/1/1999,
Milan,Gršić TOP 500,0.0,0.0,1/6/1982,
Aleksandar,Jovanović,0.0,0.0,,t1783
Miljan,Tanasković,0.0,0.0,,
Rejhan,Hoćanin,0.0,0.0,,t1687
Nemanja,Ristić,0.0,190.0,1/1/1994,
Damir,Petkovic,0.0,0.0,,
Aleksandar,Petrović,0.0,0.0,,
Dušan,imović,0.0,0.0,,
Ivan,Djurović,0.0,0.0,,
Mario,Majcan,92.0,194.0,1/1/1985,
Žarko,eličković,0.0,190.0,1/1/1984,t5051
Saša,edeljković TOP 1000,0.0,0.0,3/6/1972,
Ljubodrag,Brkič,0.0,0.0,3/22/1951,
Nataša,orki,0.0,184.0,7/31/1977,
Željko,ukelić,0.0,0.0,,t3561
Miloš,atora,0.0,193.0,1/1/1984,
Dejan,Brđović,0.0,197.0,2/21/1966,
Ivan,Milošević (Ivec),0.0,0.0,11/5/1993,t1771
Darko,Filipaš,0.0,198.0,8/18/1987,
Dragojlo,Terzić,0.0,0.0,,
Danilo,Stokuca,0.0,0.0,,
Nemanja,Zekić,0.0,0.0,,
Nenad,Kovačević,0.0,185.0,1/1/1983,
Milan,Sikimić,0.0,0.0,,
Dušan,ović,0.0,192.0,4/11/1991,t4207
Sasa,Arsic,0.0,0.0,,t7695
Vladimir,Jovancic,0.0,0.0,3/26/1978,
Ivan,Ilić,90.0,195.0,12/18/1976,t2457
Svetomir,Rašić,0.0,0.0,,t5183
Sasa,Bandic,0.0,0.0,8/28/1973,
Branko,Kovačević TOP 100,0.0,0.0,2/27/1967,
Dejan,Vulićević (Gusa) TOP 1000,0.0,0.0,12/11/1976,
Siniša,avrančić,0.0,190.0,2/27/1978,t14409
Jovan,Šajnberger,0.0,192.0,4/21/1986,t2608
Slobodan,Kovač (Boba) TOP 200,0.0,200.0,9/13/1967,t1838
Slobodan,Ivović,0.0,0.0,2/5/1962,
Zdenko,Krpovic,0.0,0.0,,
Mirko,Culic TOP 1000,0.0,187.0,2/5/1963,
Goran,Ilić,0.0,0.0,,t1312
Ivan,Bučevac,0.0,0.0,,
Tomislav,Kukanjac TOP 1000,0.0,0.0,,
Dušan,alinić,0.0,191.0,12/16/1984,t8224
Andrej,Urnaut TOP 1000,0.0,198.0,10/13/1965,t1955
Zoran,Jablanović,0.0,191.0,7/7/1979,t6520
Miloš,avrilović,0.0,0.0,,
Stevan,Nikolajević,0.0,0.0,,
Lazar,Jović,0.0,0.0,,t8226
Zoran,Kovačić,0.0,0.0,,t8241
Radovan,Malević (Rade),74.0,180.0,5/29/1957,t2656
Nemanja,Nićiforović,0.0,200.0,1/1/1986,t1751
Nikola,Milovanović,0.0,0.0,,
Milan,Djuričić,0.0,0.0,3/1/1979,t4208
Zoran,Veselinov,0.0,0.0,,
Svetlana,Ilić TOP 500,0.0,191.0,8/12/1972,
Danijel,Nikolić,0.0,0.0,,t2870
Darko,Dobreskov TOP 1000,0.0,0.0,9/29/1983,
Katarina,Dumanjić,0.0,176.0,3/3/1999,
Andrea,Milodanović,0.0,0.0,1/6/1980,
Nikola,Majstorović,0.0,195.0,5/30/1987,
Dragoljub,Stojanović,0.0,0.0,,t4207
Miodrag,Pop-Cenić,0.0,0.0,,t8242
Mirjana,Musulin,0.0,0.0,5/22/1973,
Djuro,Dapčević,0.0,0.0,5/5/1972,
Crnojacki,Srdjan,0.0,0.0,,
Dejan,Milanović,0.0,193.0,3/13/1989,t4208
Nebojša,rotić (Prota) TOP 500,0.0,0.0,2/24/1976,t16896
Dejan,Ilić,0.0,199.0,1/1/1976,t10550
Radoslav,Stojić,0.0,0.0,8/16/1969,t8227
Nikola,Poluga,90.0,201.0,3/1/1986,
Žarko,erović,0.0,0.0,8/19/1974,
Miodrag,Rajkovic,0.0,0.0,12/3/1977,
Radovan,Kijac,0.0,0.0,1/28/1982,
Milan,Ljubicic,0.0,0.0,5/1/1989,
Željko,ćepanović,0.0,0.0,,
Branislav,Cukovic,0.0,0.0,10/12/1966,t8224
Vlado,Petković,97.0,198.0,1/6/1983,t1790
Almir,Rugovac,90.0,193.0,7/16/1987,t1687
Marko,Milošević,0.0,0.0,,t6520
Srdjan,Radovanović,0.0,0.0,,
Srdjan,Stefanović,0.0,0.0,,t4007
Ivan,Miljković TOP 100,88.0,206.0,9/13/1979,
Bogdan,Sretenović TOP 500,0.0,0.0,10/27/1948,t4207
Jovana,Janjic (Janja),0.0,0.0,,
Nela,Božić,69.0,172.0,1/9/1991,
Cedomir,Ilic (Cheda),95.0,198.0,8/27/1988,t1501
Marko,Nikolić,0.0,197.0,12/17/1986,
Nebojša,vković,0.0,0.0,4/6/1972,t2870
Dejan,Desnica,0.0,0.0,8/24/1975,
Neven,Majstorović,90.0,193.0,3/17/1989,t10550
Slobodan,Boškan,87.0,197.0,8/18/1975,
Vladimir,Vasović TOP 1000,0.0,204.0,6/23/1975,
Milan,Simojlović (Buco) TOP 1000,0.0,0.0,11/12/1981,t1790
Velibor,Ivanović (Vesco) TOP 500,0.0,186.0,12/18/1962,
Ivan,Steljić,100.0,201.0,1/31/1981,
Desimir,Popović,0.0,0.0,,
Nikola,Kapric,0.0,195.0,12/4/1976,
Nemanja,Opačić,0.0,197.0,1/16/1991,t1783
Dragan,Radjenović,0.0,0.0,,
Zorica,Lazić,0.0,0.0,10/2/1969,
Rade,Stojisavljević,0.0,0.0,,t8233
Ivan,Blagojević (Fiza),0.0,0.0,11/19/1986,t2605
Nikola,Doroskov,0.0,0.0,3/18/1984,
Bojan,Dimitrijević,0.0,0.0,,t1783
Nemanja,Marković,0.0,0.0,,t8234
Oliver,Milošević,0.0,0.0,,t6644
Sasa,Stefanovic,0.0,0.0,5/17/1978,t3647
Veljko,Bašić TOP 500,0.0,190.0,10/3/1959,
Stefan,Paunovic (Paun),0.0,0.0,,
Zoran,Kecman,0.0,0.0,6/24/1962,t1852
Nenad,Maoduš,0.0,0.0,7/4/1982,
Saša,urić,0.0,0.0,4/27/1989,
Marko,Jovanović,0.0,185.0,8/13/1984,t7695
Nikolina,Nikolic,69.0,169.0,1/1/1994,
Goran,Perović,0.0,0.0,,t2870
Simo,Tulimirović,0.0,0.0,,
Aleksandar,Jovančević,0.0,0.0,,
Nebojša,jurić,0.0,0.0,10/13/1976,t4375
Aleksandra,Djurovic,0.0,0.0,,
Milan,Paunovic,0.0,0.0,8/18/1977,
Goran,Ivković,96.0,198.0,12/26/1978,
Aleksandar,Berjan,0.0,0.0,,
Marko,Radosavljević,0.0,0.0,,
Danijela,Simić,0.0,185.0,5/15/1983,
Dragan,Djordjević,0.0,0.0,,t8229
Goran,Nešić,0.0,0.0,1/1/1963,
Vojislav,Kuburović,0.0,0.0,,
Bojan,Janić,83.0,198.0,3/11/1982,t1751
Tomislav,Lozić,0.0,0.0,,t4374
Zoran,Terzić TOP 100,0.0,0.0,7/9/1966,
Jovica,Cvetković TOP 500,0.0,0.0,,t4207
Lara,Borčić,0.0,0.0,5/29/1971,
Dragan,Nejić,0.0,0.0,11/12/1965,
Snežana,omić,0.0,0.0,,
Katarina,Čutović,0.0,0.0,,
Denis,Dautović,0.0,0.0,,t2597
Danijela,Kijac Vulović,0.0,0.0,,
Milan,Kneselac,0.0,178.0,5/25/1990,t7695
Branko,Gajic,0.0,0.0,,
Vuk,Delić,0.0,0.0,,t19227
Vojin,Knežević,0.0,189.0,1/1/2000,t6685
Emil,Fejzulahi,0.0,0.0,,t14416
Adis,Mićanović,0.0,0.0,,
Bojan,Stupar,0.0,0.0,,
Milan,Tošić,0.0,0.0,7/25/1981,t2357
Mirko,Ristovic,0.0,0.0,,t5768
Željko,ulatović TOP 200,0.0,0.0,7/12/1963,
Radomir,Vemic TOP 1000,0.0,0.0,,t1960
Zlatomir,Sretenović,0.0,0.0,12/1/1960,t8225
Nikola,Timotijević,0.0,0.0,,
Dragan,Grbić,0.0,192.0,6/25/1986,
Miloš,ivanović (Moso),0.0,0.0,5/28/1971,t14408
Radovan,Stojanovic,0.0,0.0,3/17/1982,
Dusan,Kuzmanovic,0.0,0.0,5/18/1995,
Miodrag,Živković,0.0,0.0,,t4208
Aleksandar,Vićentijević,0.0,180.0,1/1/1991,t8227
Teodora,Tanaskovic,0.0,175.0,1/1/1994,
Nikola,Simonović,0.0,0.0,,t1751
Dejan,Krpović,0.0,0.0,,
Milivoje,Radisavljević,0.0,192.0,5/14/1980,t5238
Momo,Milošević,0.0,0.0,,
Dragan,Kobiljski TOP 1000,0.0,200.0,8/9/1971,t11595
Ivan,Tošić,0.0,0.0,,
Aleksandar,Dogatovic (Đogi),95.0,200.0,10/29/1986,
Vladimir,Živković,0.0,193.0,1/1/1980,
Vladimir,Medenica,0.0,0.0,5/27/1981,
Drago,Tomić,0.0,0.0,,
Nikola,Grbić TOP 500,91.0,195.0,9/6/1973,
Nemanja,Simonović,0.0,0.0,,
Nikola,Biberović,0.0,0.0,,
Dragan,Bogdanović,98.0,202.0,12/7/1972,
Goran,Pljakić,0.0,0.0,10/9/1978,
Nikola,Borčić,86.0,189.0,7/31/1970,t1336
Dragan,Spasojević,0.0,196.0,1/1/1985,t2371
Nikola,Salatić,0.0,0.0,,t1973
Vladimir,Bogoevski,0.0,189.0,12/1/1953,t1722
Dragoljub,Janic,0.0,0.0,,
Marijana,Boričić TOP 1000,0.0,0.0,6/26/1982,
Žarko,tojadinović,0.0,0.0,,t2870
Natasa,Cirkovic,0.0,0.0,,
Djordje,Djurić,0.0,0.0,,
Marko,Gršić TOP 1000,0.0,0.0,1/6/1982,
Slobodan,Vignjević,0.0,0.0,,
Slobodan,Galešev,0.0,0.0,1/9/1950,t8243
Vojislav,Pavlović,0.0,0.0,,t4207
Ivan,Andrienko TOP 500,0.0,0.0,1/13/1951,t5075
Andrey,Podkopaev,0.0,0.0,4/10/1972,
Evgeniy,Dushchenko,0.0,0.0,1/28/1953,
Roman,Yakovlev TOP 1000,101.0,202.0,8/13/1976,t1486
Vyacheslav,Zaytsev TOP 500,97.0,191.0,11/12/1952,t1587
Olga,Potachova (Gubaidulina),0.0,204.0,6/26/1976,
Svetlana,Chesnokova,0.0,191.0,3/3/1987,
Nikolay,Karpol TOP 100,0.0,0.0,5/1/1938,
Jasmina,Radovanović Mazalica,0.0,0.0,,
Viktor,Mikhalchuk TOP 500,79.0,185.0,2/5/1946,
Aleksandar,Ljubičić,100.0,204.0,8/26/1981,t5034
Aleksandr,Tarasov,0.0,0.0,,t21745
Isa,Abdulkadyrov,0.0,0.0,1/16/1990,t1527
Natalya,Tsuprik,0.0,0.0,9/22/1957,
Mihhail,Jefanov,0.0,0.0,,t19763
Igor,Naumov,94.0,200.0,4/28/1967,
Ekaterina,Gamova,80.0,206.0,10/17/1980,
Oleg,Moliboga TOP 500,86.0,193.0,2/27/1953,t2002
Duško,miljuj,0.0,0.0,,t8238
Alexey,Bovduy,0.0,202.0,10/26/1977,
Darko,Gorunović,0.0,0.0,7/5/1983,
Anatoly,Sosunov,0.0,0.0,9/4/1973,
Valeriy,Alferov TOP 100,0.0,0.0,12/3/1953,
Bojan,Švraka,0.0,184.0,9/21/1982,
Andrei,Voronkov TOP 200,0.0,204.0,5/19/1967,
Milan,Ilic,0.0,0.0,,
Anton,Kolbunov,85.0,193.0,1/7/1981,
Mikhail,Solovyov,0.0,0.0,1/4/1985,
Dejan,Matić,0.0,0.0,5/13/1967,t1783
Ana,Lazic,0.0,0.0,,
Sergey,Gribov,0.0,195.0,12/20/1959,t3548
Aleksandar,Kostić,0.0,0.0,,t14108
Pavels,Selivanovs,0.0,195.0,7/23/1952,
Miroslav,Aksentijević,0.0,0.0,,
Oleg,Smugilev,0.0,0.0,3/30/1960,t3925
Vladimir,Vikulov,0.0,0.0,7/19/1969,t1677
Volha,Palcheuskaya,0.0,183.0,12/6/1984,
Vojislav,Gordic,0.0,0.0,1/28/1961,t6030
Dušan,ribanović,0.0,202.0,5/26/1983,t1331
Alexander,Kashin,0.0,0.0,8/24/1970,
Anton,Astashenkov TOP 1000,105.0,204.0,10/27/1981,t1562
Goran,Blagojević TOP 1000,0.0,0.0,3/7/1988,t8224
Yuri,Bylichev TOP 200,0.0,0.0,,t2002
Vyacheslav,Kurguzov,0.0,200.0,5/11/1982,t1470
Stanislav,Dineykin,101.0,215.0,10/10/1973,
Miron,Wiener TOP 200,0.0,0.0,9/1/1928,
Olga,Verbova,0.0,175.0,5/9/1950,
Vladislav,Babichev,72.0,185.0,2/18/1981,t5075
Staņislavs,ugailo,82.0,183.0,1/1/1938,
Konstantin,Ushakov TOP 500,77.0,198.0,3/24/1970,
Sergey,Ovchinnikov TOP 500,0.0,0.0,1/25/1969,
Sergey,Savranchuk,0.0,0.0,9/3/1990,
Irina,Kirillova-Parkhomchuk TOP 1000,0.0,180.0,5/13/1965,
Anna,Pligunova,0.0,0.0,10/20/1971,
Sergey,Molchanov,0.0,0.0,8/2/1959,t1337
Dimitri,Tsvetkov,0.0,202.0,6/30/1967,
Vladimir,Khromenkov,0.0,0.0,3/26/1974,t1929
Vladimir,Kondra TOP 100,0.0,185.0,11/16/1950,
Konstantin,Sidenko,0.0,196.0,1/2/1974,
Aleksandr,Ermilov,90.0,200.0,12/12/1954,
Viktor,Borshch TOP 1000,89.0,191.0,9/9/1948,
Vladislav,Makarov,0.0,0.0,,
Iryna,Komisarova (Pukhalskaya),0.0,186.0,6/18/1970,
Gennady,Parshin TOP 100,0.0,0.0,5/29/1939,
Anna,Muravyova (Muravieva),0.0,185.0,10/23/1977,
Andrey,Nozdrin,0.0,0.0,,t1342
Maxim,Troynin,86.0,201.0,1/16/1995,
Valentina,Oskolkova (Vilrat),0.0,165.0,1/1/1905,
Alexander,Klimkin TOP 500,0.0,200.0,7/29/1972,t4499
Serafima,Kundirenko TOP 1000,0.0,171.0,7/7/1919,
Nikolay,Simonenko,0.0,0.0,12/17/1966,
Valery,Yuriev TOP 500,0.0,0.0,6/30/1948,
Yuri,Shchuplov,0.0,0.0,4/8/1950,
Piotr,Kobrin,0.0,199.0,4/10/1976,
Oļegs,ntropovs TOP 500,0.0,193.0,11/5/1947,
Konstantin,Prikhodko,0.0,0.0,3/23/1967,
Vazha,Kacharava,0.0,186.0,1/2/1937,
Volodymyr,Byelyayev TOP 1000,110.0,194.0,12/7/1944,
Anton,Malyshev,0.0,196.0,8/3/1987,t1929
Anatoly,Eingorn TOP 1000,0.0,0.0,10/29/1919,
Sergey,Baranov,96.0,208.0,8/10/1981,t1363
Nikolay,Sorogin TOP 1000,0.0,0.0,1/1/1947,
Pavel,Voronkov,0.0,0.0,5/16/1956,t2758
Mikhail,Nikolaev TOP 1000,0.0,0.0,8/3/1973,t1486
Yefim,Chulak TOP 200,90.0,191.0,7/15/1948,
Yevgeny,Mitkov TOP 500,0.0,194.0,3/23/1972,t1619
Alexander,Bogomolov,95.0,208.0,2/1/1976,t9987
Ekaterina,Podalinski,0.0,181.0,8/18/1969,
Victor,Sidelnikov TOP 500,0.0,190.0,1/15/1963,t1929
Sergey,Tsvetnov TOP 100,0.0,193.0,9/4/1957,t1562
Alexey,Korolev TOP 500,0.0,200.0,6/29/1986,
Konstantin,Bryanskiy TOP 1000,0.0,198.0,6/14/1977,
Oleg,Antonov TOP 1000,0.0,0.0,2/27/1970,t1472
Natalia,Chumakova,0.0,0.0,,
Anna,Fomina,0.0,0.0,,
Vera,Bondar TOP 1000,0.0,0.0,10/10/1960,
Yuliya,Saltsevich,0.0,197.0,5/12/1967,
Vadim,Pankov TOP 100,0.0,0.0,6/1/1964,
Yurii,Sokolov,0.0,0.0,7/1/1988,t1684
Pavel,Ivanov TOP 1000,0.0,186.0,4/30/1964,t7639
Veaceslav,Nirka,0.0,0.0,7/28/1970,t3824
Ruslan,Zhbankov TOP 1000,0.0,204.0,2/21/1970,t4347
Aleksandr,Karikov TOP 1000,0.0,0.0,8/31/1953,
Alexander,Ganin,0.0,0.0,,
Svetlana,Kryuchkova,63.0,170.0,2/21/1985,
Aleksey,Babeshin,0.0,193.0,4/8/1983,t1594
Dmitriy,Chernyi,0.0,0.0,,
Aleksandr,Savin,97.0,200.0,7/1/1957,t2004
Vladimir,Ivanov,85.0,184.0,9/10/1940,
Elena,Kundaleva,0.0,0.0,11/17/1962,
Mikhail,Karpol TOP 1000,0.0,0.0,1/14/1989,
Vladimir,Shchagin,0.0,176.0,8/15/1917,t1472
Vadim,Khamuttskikh,82.0,197.0,11/26/1969,t9987
Sergey,Sikachev TOP 500,0.0,0.0,4/18/1987,
Sergei,Fjodorow,0.0,0.0,,t12293
Yuri,Nechushkin TOP 500,0.0,0.0,10/1/1953,t2355
Mihail,Razinkov TOP 1000,0.0,0.0,2/6/1983,t1587
Alexander,Serebrennikov TOP 200,0.0,0.0,3/17/1964,t5075
Evgeny,Petropavlov,0.0,0.0,1/11/1983,t1472
Svetlana,Badulina-Safronova,0.0,177.0,10/26/1960,
Aleksandr,Sukomel TOP 500,0.0,0.0,1/16/1982,
Yaroslav,Antonov TOP 200,95.0,198.0,1/10/1963,
Yuri,Lissitzkiy,0.0,0.0,2/6/1972,t1929
Boris,Kolchin TOP 100,0.0,192.0,1/10/1957,t1363
Zhanbek,Saurambayev,0.0,0.0,5/5/1940,t3807
Vladimir,Alekno (Владимир Романович Алекно) TOP 100,0.0,196.0,12/4/1966,t1470
Lyubov,Fedorova,0.0,0.0,5/22/1956,
Dmitriy,Kasatkin (KAS),0.0,205.0,1/14/1970,
Fyodor,Lashchenov TOP 1000,0.0,192.0,11/4/1950,
Viacheslav,Platonov TOP 100,0.0,176.0,1/21/1939,
Andrey,Alekseev,0.0,187.0,1/29/1997,
Igor,Shulepov,99.0,203.0,11/16/1972,t2425
Sergey,Orlenko,0.0,200.0,2/8/1971,
Vladimir,Smelenko,0.0,0.0,2/22/1995,
Inessa,Korkmaz (Sargsyan),85.0,190.0,1/17/1972,
Anatoly,Chinilin,0.0,0.0,8/21/1913,
Alexey,Rudakov,0.0,0.0,,t1677
Yelena,Akhaminova-Sokolovskaya,0.0,181.0,10/5/1961,
Andrey,Smirnov,0.0,0.0,3/28/1960,
Dmitry,Filishtinsky (Dmitri Filishtinski) TOP 1000,0.0,0.0,1/31/1989,
Yury,Panchenko TOP 500,0.0,198.0,2/5/1959,
Ekaterina,Osickhina,0.0,192.0,4/2/1986,
Roman,Kukushkin,0.0,0.0,2/18/1976,
Vladimir,Kuzyutkin TOP 200,0.0,192.0,8/20/1947,t1363
